SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, -0.0000, 0, -0.00417017, -0.17174198, -0.07752808, 27.30203438, -3.91635513, 115.64288330, 0.00000000, 0.00000000, 0.00000000, 69.01586914, 50.20071030, 42.27772903, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.77696538, -0.41951516, -0.15305424, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0100, 1, 0.13773538, -0.18104604, -0.04827572, 40.23626328, 32.85779953, 125.85762787, 0.00000000, 0.00000000, 0.00000000, 70.29617310, 49.13475037, 43.43009567, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.62304515, -0.42792112, -0.17606069, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0200, 2, 0.15897799, -0.20441306, -0.00627280, 55.46290970, 68.18460846, 140.66453552, 0.00000000, 0.00000000, 0.00000000, 72.09613037, 48.02282333, 45.09128952, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.58936071, -0.42415869, -0.20543548, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0300, 3, 0.07410805, -0.26356623, -0.02577332, 66.27612305, 96.44802856, 162.79183960, 0.00000000, 0.00000000, 0.00000000, 74.28583527, 46.71787643, 47.16212082, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.66003627, -0.38721001, -0.16768323, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0400, 4, -0.00185723, -0.28713283, -0.00676365, 69.55638123, 116.65764618, 183.67393494, 0.00000000, 0.00000000, 0.00000000, 76.62694550, 45.23254395, 49.45052338, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.71882981, -0.38840261, -0.16494176, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0500, 5, -0.03890148, -0.34465262, 0.02890436, 82.78064728, 128.60034180, 203.56690979, 0.00000000, 0.00000000, 0.00000000, 79.10418701, 43.51273727, 51.80841827, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.73571920, -0.35726503, -0.17590162, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0600, 6, -0.00693947, -0.46396992, 0.02002917, 93.94711304, 137.89039612, 220.07646179, 0.00000000, 0.00000000, 0.00000000, 81.62941742, 41.57329178, 54.15317535, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.68014669, -0.26562524, -0.13964473, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0700, 7, 0.04047827, -0.52418536, 0.00691428, 96.89004517, 155.05421448, 235.50207520, 0.00000000, 0.00000000, 0.00000000, 84.16158295, 39.42779541, 56.55974960, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.60556877, -0.23363377, -0.09709290, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0800, 8, 0.12511958, -0.60903275, 0.02565525, 113.99043274, 170.95887756, 245.38479614, 0.00000000, 0.00000000, 0.00000000, 86.80506134, 37.09931564, 58.98278046, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.49039483, -0.17683907, -0.08319914, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0900, 9, 0.23511994, -0.73948485, 0.04490190, 121.13494110, 177.77496338, 253.89979553, 0.00000000, 0.00000000, 0.00000000, 89.36268616, 34.62081909, 61.27939224, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.34643903, -0.07355912, -0.06724095, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1000, 10, 0.40176582, -0.82608378, 0.06191150, 120.73492432, 173.63285828, 260.83804321, 0.00000000, 0.00000000, 0.00000000, 91.69596863, 31.99641800, 63.32781601, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.14268795, -0.01246424, -0.04956277, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1100, 11, 0.51910323, -0.93660653, 0.11019874, 121.63771820, 161.81680298, 267.66983032, 0.00000000, 0.00000000, 0.00000000, 93.79437256, 29.24545860, 65.05670166, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01480977, 0.07443237, -0.06452876, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1200, 12, 0.57585913, -1.08163190, 0.18305418, 118.41612244, 140.95632935, 281.14770508, 0.00000000, 0.00000000, 0.00000000, 95.59912109, 26.32834625, 66.38369751, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.11514683, 0.19754545, -0.10643229, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1300, 13, 0.56569332, -1.15961015, 0.21706417, 112.38180542, 108.13234711, 297.05627441, 0.00000000, 0.00000000, 0.00000000, 97.07264709, 23.25837326, 67.20701599, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.15232542, 0.25511682, -0.11337854, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1400, 14, 0.56561404, -1.21549571, 0.25816450, 112.87832642, 89.52919769, 310.14776611, 0.00000000, 0.00000000, 0.00000000, 98.38911438, 20.06498337, 67.71258545, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.20287599, 0.29260674, -0.13003573, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1500, 15, 0.61548990, -1.31748605, 0.30789882, 118.18637848, 78.94522858, 319.70501709, 0.00000000, 0.00000000, 0.00000000, 99.66451263, 16.78398705, 68.00585175, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.30618694, 0.37887710, -0.15606722, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1600, 16, 0.65302491, -1.48633468, 0.38987640, 125.55891418, 72.72356415, 326.64611816, 0.00000000, 0.00000000, 0.00000000, 100.95599365, 13.44030666, 68.14158630, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.39931750, 0.53531718, -0.21411087, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1700, 17, 0.63136607, -1.63561356, 0.40134183, 126.95569611, 69.08715057, 332.30838013, 0.00000000, 0.00000000, 0.00000000, 102.22796631, 10.04642200, 68.15053558, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.43506801, 0.67579818, -0.20156699, 0.00000000, 0.00000000, 0.00000000, 0.00000000
