SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.0000, 0, -3.59155416, -2.20221806, 0.26872107, 60.49864578, 189.31788635, -108.66244507, 0.00000000, 0.00000000, 0.00000000, 105.43659210, -29.82065392, 111.95497131, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 3.09157419, 1.36800551, -0.03612760, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0100, 1, 1.16187191, -1.91627645, -0.96274406, -7.38322878, 70.58323669, -92.71219635, 0.00000000, 0.00000000, 0.00000000, 104.84188843, -29.11001587, 113.01572418, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -1.65328574, 1.07565975, 1.19045305, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0200, 2, 3.80427265, -2.59405899, -1.28799427, -0.29176682, 125.31260681, -212.56547546, 0.00000000, 0.00000000, 0.00000000, 103.89358521, -27.35385513, 115.00008392, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -4.27533007, 1.73854828, 1.50271845, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0300, 3, 1.28566504, -2.23949027, -0.11200973, 6.81997061, -83.60765076, -200.53874207, 0.00000000, 0.00000000, 0.00000000, 104.12127686, -25.20535851, 114.63906860, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -1.72365117, 1.36761880, 0.33087516, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0400, 4, -0.40661362, -1.04234350, -0.20314303, -7.97183418, -49.23746109, -168.19151306, 0.00000000, 0.00000000, 0.00000000, 104.07282257, -23.45420837, 114.56332397, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.00148046, 0.15676785, 0.42482859, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0500, 5, 0.32180679, -1.18894649, -0.12981711, 51.47848129, -35.09398651, -136.23901367, 0.00000000, 0.00000000, 0.00000000, 104.58998871, -22.04759026, 114.55862427, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.70510852, 0.29419625, 0.35883939, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0600, 6, 0.26952073, -1.19324040, 0.25050327, 56.05306625, -26.18773460, -125.09553528, 0.00000000, 0.00000000, 0.00000000, 105.12360382, -20.77123070, 114.63172150, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.63203371, 0.29277581, -0.01028886, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0700, 7, -0.27437860, -0.90254718, 0.48651990, 46.45666885, -19.43662071, -127.27836609, 0.00000000, 0.00000000, 0.00000000, 105.60024261, -19.48037529, 114.75164032, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.06703646, -0.00359997, -0.23694268, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0800, 8, 0.05926340, -0.74647921, 1.04494202, 52.15036774, 8.18145370, -125.81502533, 0.00000000, 0.00000000, 0.00000000, 105.97866821, -18.29227829, 115.19644165, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.38033611, -0.16457939, -0.78639060, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0900, 9, 0.71094900, -0.74714726, 1.20292580, 70.52090454, 43.70688629, -120.03880310, 0.00000000, 0.00000000, 0.00000000, 106.44144440, -17.26126671, 115.98902893, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -1.01404512, -0.16768387, -0.93611670, 0.00000000, 0.00000000, 0.00000000, 0.00000000
