SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, -0.0000, 0, 0.23747385, -0.45112887, 0.24495733, 4.18946028, 37.73765945, 8.86868477, 0.00000000, 0.00000000, 0.00000000, 77.52552795, 45.40430450, 44.55690765, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.47494560, -0.23355472, -0.39878899, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0100, 1, 0.13747509, -0.28337735, 0.26977420, 28.69996071, 33.96377563, 45.55240631, 0.00000000, 0.00000000, 0.00000000, 78.24364471, 45.03031921, 45.16400528, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.57209522, -0.40573794, -0.41680887, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0200, 2, 0.13617104, -0.20990697, 0.17623700, 42.23892593, 32.02872086, 86.20690155, 0.00000000, 0.00000000, 0.00000000, 79.14315796, 44.24779892, 45.84282684, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.56552625, -0.48897648, -0.31464469, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0300, 3, 0.12422233, -0.19402008, 0.09378515, 43.42204285, 37.55839539, 126.50566864, 0.00000000, 0.00000000, 0.00000000, 80.19268799, 43.05231857, 46.73036575, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.56455874, -0.51940727, -0.22243568, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0400, 4, 0.00835318, -0.18980701, 0.04544334, 46.93449020, 42.67267609, 162.58871460, 0.00000000, 0.00000000, 0.00000000, 81.28324127, 41.51631927, 47.65330887, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.66230440, -0.54250944, -0.16315371, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0500, 5, -0.13981217, -0.18061009, 0.03146534, 58.01915741, 54.26239014, 194.40315247, 0.00000000, 0.00000000, 0.00000000, 82.55771637, 39.66773605, 48.72070694, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.78768420, -0.57376707, -0.13667366, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0600, 6, -0.29754600, -0.11407789, -0.00150722, 68.38369751, 77.49140930, 223.87873840, 0.00000000, 0.00000000, 0.00000000, 84.06390381, 37.53422546, 50.03906250, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.91805559, -0.66497147, -0.08739604, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0700, 7, -0.33884078, -0.05983072, 0.05987198, 72.16436768, 97.78360748, 250.56541443, 0.00000000, 0.00000000, 0.00000000, 85.66658020, 35.12591553, 51.52613068, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.92729080, -0.74559051, -0.12944999, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0800, 8, -0.27769163, -0.15160449, 0.20282149, 86.88314819, 112.17582703, 274.26629639, 0.00000000, 0.00000000, 0.00000000, 87.44100952, 32.40465164, 53.15872574, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.82903063, -0.68119669, -0.25006559, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0900, 9, -0.18804747, -0.37867865, 0.19689494, 97.39189148, 125.22640228, 287.74838257, 0.00000000, 0.00000000, 0.00000000, 89.21704865, 29.56466103, 54.71637344, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.69764864, -0.48131543, -0.21851037, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1000, 10, -0.07304879, -0.55104744, 0.18629965, 100.30944824, 131.25294495, 299.63064575, 0.00000000, 0.00000000, 0.00000000, 90.91867828, 26.56682396, 56.19976044, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.53791165, -0.33417082, -0.18186635, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1100, 11, -0.01793795, -0.69365966, 0.14729063, 124.41431427, 151.70138550, 313.89099121, 0.00000000, 0.00000000, 0.00000000, 92.82153320, 23.37996864, 57.75946808, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.43398729, -0.21489336, -0.11386096, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1200, 12, 0.02305616, -0.76248294, 0.21588916, 135.59204102, 159.95840454, 327.16842651, 0.00000000, 0.00000000, 0.00000000, 94.72779083, 20.01028633, 59.24547577, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.33993635, -0.16683088, -0.15059225, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1300, 13, 0.11701538, -0.82889497, 0.26872265, 138.01754761, 145.52189636, 338.69290161, 0.00000000, 0.00000000, 0.00000000, 96.49502563, 16.49170303, 60.43373871, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.18901145, -0.11798474, -0.17174970, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1400, 14, 0.33103791, -0.89234084, 0.28373316, 139.36282349, 116.08380890, 349.86132812, 0.00000000, 0.00000000, 0.00000000, 98.07636261, 12.87494659, 61.16542435, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.08512491, -0.06848519, -0.15735224, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1500, 15, 0.62651801, -1.02848136, 0.22183052, 140.95031738, 91.20707703, 359.29565430, 0.00000000, 0.00000000, 0.00000000, 99.55549622, 9.18512917, 61.52241135, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.44303182, 0.05777270, -0.06793870, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1600, 16, 0.80951416, -1.20349085, 0.22623184, 150.46478271, 74.23812103, 372.61102295, 0.00000000, 0.00000000, 0.00000000, 101.07019043, 5.38707733, 61.58698273, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.69075960, 0.22736728, -0.04545855, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1700, 17, 0.74018151, -1.37171221, 0.29525009, 163.52453613, 57.63256836, 389.26455688, 0.00000000, 0.00000000, 0.00000000, 102.69240570, 1.45967388, 61.34906006, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.68886304, 0.39536151, -0.08626968, 0.00000000, 0.00000000, 0.00000000, 0.00000000
