SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.0000, 0, 0.17676675, -1.41740918, 0.28026116, -5.58795929, -31.62371445, -74.98881531, 0.00000000, 0.00000000, 0.00000000, 106.10587311, 9.41159916, 58.36333847, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01838288, 0.46894181, -0.00583660, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0100, 1, -0.03650156, -1.25480103, 0.19528450, -15.13673210, -29.67273903, -65.76689911, 0.00000000, 0.00000000, 0.00000000, 105.93663025, 10.12562180, 58.25819397, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.20791398, 0.30778694, 0.07632157, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0200, 2, -0.10869290, -1.06939387, 0.13074221, -13.12806320, -21.17878723, -51.34202957, 0.00000000, 0.00000000, 0.00000000, 105.79379272, 10.67739105, 58.19377899, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.29056802, 0.12343481, 0.13772684, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0300, 3, 0.17390676, -0.96065533, 0.22041711, -16.66952324, -4.63507843, -51.87360001, 0.00000000, 0.00000000, 0.00000000, 105.65500641, 11.25885868, 58.28026962, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.01712493, 0.01572405, 0.04529484, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0400, 4, 0.39307842, -0.94406646, 0.34260386, -15.92837334, -3.39285278, -58.08023453, 0.00000000, 0.00000000, 0.00000000, 105.52094269, 11.82741737, 58.40620422, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.19183603, 0.00047675, -0.07967496, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0500, 5, 0.19617084, -0.95964193, 0.34152141, -19.63185120, -6.49822330, -58.54399109, 0.00000000, 0.00000000, 0.00000000, 105.34452820, 12.40900993, 58.50150681, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.01504615, 0.01737021, -0.08170860, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0600, 6, 0.33591777, -0.96897334, 0.27390873, -19.83817482, -21.00911522, -49.22798920, 0.00000000, 0.00000000, 0.00000000, 105.12953186, 12.93915081, 58.42635345, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.11531429, 0.02778968, -0.01797900, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0700, 7, 0.37036240, -1.01983631, 0.26252383, -19.44487953, -31.28139877, -44.34915543, 0.00000000, 0.00000000, 0.00000000, 104.89113617, 13.44850731, 58.23399353, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.14105071, 0.07957919, -0.01087847, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0800, 8, 0.14170434, -1.03697884, 0.31449664, -21.52377510, -35.03920364, -46.45041656, 0.00000000, 0.00000000, 0.00000000, 104.65036774, 13.90826225, 57.99684143, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.09621933, 0.09761770, -0.06754146, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0900, 9, 0.10073196, -1.02126384, 0.30514437, -20.81050301, -32.41230774, -46.49817276, 0.00000000, 0.00000000, 0.00000000, 104.39244080, 14.43966007, 57.79347610, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.14530024, 0.08283232, -0.06264392, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1000, 10, 0.14915897, -0.99937248, 0.27891144, -20.00073051, -30.93560600, -44.12828827, 0.00000000, 0.00000000, 0.00000000, 104.14237213, 14.94359303, 57.59597778, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.10556661, 0.06205991, -0.04110307, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1100, 11, 0.28674057, -0.95381945, 0.19190925, -23.87932205, -30.55190849, -42.39636993, 0.00000000, 0.00000000, 0.00000000, 103.85095215, 15.42887974, 57.39506912, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.02377888, 0.01752257, 0.04088194, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1200, 12, 0.24138227, -0.89639646, 0.21393077, -22.55157280, -28.70004463, -46.57308578, 0.00000000, 0.00000000, 0.00000000, 103.57812500, 15.94936466, 57.22009659, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.03006745, -0.03875999, 0.01364168, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1300, 13, 0.17112033, -0.90407377, 0.21111146, -20.80388832, -29.54284477, -48.09183884, 0.00000000, 0.00000000, 0.00000000, 103.30968475, 16.44762611, 57.04611588, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.10913651, -0.02965340, 0.01160412, 0.00000000, 0.00000000, 0.00000000, 0.00000000
