SensorId,TimeStamp (s),FrameNumber,AccX (g),AccY (g),AccZ (g),GyroX (deg/s),GyroY (deg/s),GyroZ (deg/s),MagX (uT),MagY (uT),MagZ (uT),EulerX (deg),EulerY (deg),EulerZ (deg),QuatW,QuatX,QuatY,QuatZ,LinAccX (g),LinAccY (g),LinAccZ (g),Pressure (kPa),Altitude (m),Temperature (degC),HeaveMotion (m)
1,230.99,23099,0.17901154,-1.47234392,0.42107931,-117.42498779,61.6764679,298.3364563,0,0,0,99.14100647,2.63995147,3.8290689,1,0,0,0,-0.11301844,0.48856729,-0.25502408,0,0,0,0
1,231,23100,0.27638951,-1.55404294,0.48179162,-117.28524017,55.82394028,302.64050293,0,0,0,97.97011566,-0.43581733,3.93099594,1,0,0,0,-0.26384014,0.56499624,-0.33560467,0,0,0,0
1,231.01,23101,0.40078619,-1.62032402,0.54095894,-113.61232758,48.81076813,304.47283936,0,0,0,96.83087158,-3.51806712,4.02307129,1,0,0,0,-0.4420045,0.62930155,-0.41478884,0,0,0,0
1,231.02,23102,0.54210538,-1.72357094,0.60190749,-108.26721191,39.87121201,303.58450317,0,0,0,95.74268341,-6.57934761,4.08741093,1,0,0,0,-0.63679528,0.73391104,-0.4953382,0,0,0,0
1,231.03,23103,0.7200197,-1.86049628,0.61579508,-102.19732666,28.55487823,295.72970581,0,0,0,94.72099304,-9.54580212,4.10181093,1,0,0,0,-0.86689121,0.875368,-0.52793199,0,0,0,0
1,231.04,23104,0.8078292,-1.94225895,0.63461524,-94.1353302,14.04752922,278.6083374,0,0,0,93.79281616,-12.33470821,4.0338459,1,0,0,0,-1.00393367,0.96432781,-0.56394249,0,0,0,0
1,231.05,23105,0.8681767,-1.91563356,0.63694137,-86.12779999,5.7330308,253.24850464,0,0,0,92.9537735,-14.86617947,3.93941665,1,0,0,0,-1.10904694,0.9467324,-0.58172882,0,0,0,0
1,231.06,23106,0.92466611,-1.80111861,0.65018034,-77.52188873,1.79069638,223.83808899,0,0,0,92.20220184,-17.10306549,3.85323119,1,0,0,0,-1.20508695,0.84220648,-0.60865897,0,0,0,0
1,231.07,23107,0.97038585,-1.59733915,0.7061528,-67.81453705,2.88472462,194.14111328,0,0,0,91.5351181,-19.04432678,3.81704092,1,0,0,0,-1.28501689,0.64863199,-0.67671245,0,0,0,0
1,231.08,23108,1.05210173,-1.36733186,0.77917212,-53.84808731,8.12202549,166.89070129,0,0,0,90.98784637,-20.70112801,3.86098862,1,0,0,0,-1.39584255,0.42850336,-0.75981498,0,0,0,0
