SensorId,TimeStamp (s),FrameNumber,AccX (g),AccY (g),AccZ (g),GyroX (deg/s),GyroY (deg/s),GyroZ (deg/s),MagX (uT),MagY (uT),MagZ (uT),EulerX (deg),EulerY (deg),EulerZ (deg),QuatW,QuatX,QuatY,QuatZ,LinAccX (g),LinAccY (g),LinAccZ (g),Pressure (kPa),Altitude (m),Temperature (degC),HeaveMotion (m)
1,264.1,26410,-0.07032709,-0.93194431,0.23260047,-17.43226624,7.73692846,-143.37168884,0,0,0,106.2516098,-10.15383244,149.09587097,1,0,0,0,-0.1146917,-0.01109932,0.04378956,0,0,0,0
1,264.11,26411,-0.18069319,-0.90680385,0.35696813,-6.81759834,32.61102676,-136.78616333,0,0,0,106.07777405,-8.93111134,149.80122375,1,0,0,0,0.01792787,-0.04093553,-0.08262716,0,0,0,0
1,264.12,26412,-0.15135701,-0.59822822,0.70676273,-4.99705839,74.86101532,-119.73863983,0,0,0,105.87245941,-7.98580551,150.86186218,1,0,0,0,0.00663926,-0.35317695,-0.43498403,0,0,0,0
1,264.13,26413,0.02758578,-0.54090214,0.72516543,-1.3755827,86.95104218,-103.75120544,0,0,0,105.70935059,-7.22421694,151.99093628,1,0,0,0,-0.15810572,-0.41318649,-0.45559955,0,0,0,0
1,264.14,26414,0.4357326,-0.69864309,0.43123883,-20.53359795,72.26946259,-98.09008026,0,0,0,105.38851166,-6.47323656,152.95721436,1,0,0,0,-0.55342764,-0.2581839,-0.16550666,0,0,0,0
1,264.15,26415,0.62515104,-0.92295885,0.1913718,-29.94041443,45.05907059,-100.85060883,0,0,0,105.01460266,-5.61825991,153.66030884,1,0,0,0,-0.7287944,-0.03707473,0.06857505,0,0,0,0
1,264.16,26416,0.52501613,-1.13004482,0.16043997,-26.15834999,22.21151161,-103.42365265,0,0,0,104.70343781,-4.65664864,154.13569641,1,0,0,0,-0.61262912,0.16701846,0.09427467,0,0,0,0
1,264.17,26417,0.3918249,-1.25476301,0.08784271,-23.68799973,0.29901895,-99.73990631,0,0,0,104.44769287,-3.69218898,154.39028931,1,0,0,0,-0.46254227,0.28924039,0.16263978,0,0,0,0
1,264.18,26418,0.37246016,-1.23792553,0.09234832,-23.9442215,-23.25923347,-92.33238983,0,0,0,104.20767975,-2.74012446,154.39341736,1,0,0,0,-0.42642233,0.27031043,0.15420073,0,0,0,0
1,264.19,26419,0.35416493,-1.05779779,0.10461506,-18.8866272,-53.0215683,-79.62080383,0,0,0,104.03118134,-1.83875263,154.0730896,1,0,0,0,-0.39210254,0.08858894,0.13864391,0,0,0,0
1,264.2,26420,0.27999499,-0.91861326,0.11894803,-8.23258591,-75.15248108,-70.02009583,0,0,0,103.96237946,-0.9776305,153.51300049,1,0,0,0,-0.30260062,-0.05149552,0.12263127,0,0,0,0
1,264.21,26421,0.15519084,-0.86916065,0.14232963,-0.88500899,-76.89571381,-62.78093338,0,0,0,103.95354462,-0.17828536,152.91503906,1,0,0,0,-0.16343793,-0.10130553,0.09873552,0,0,0,0
1,264.22,26422,-0.0028277,-0.90983093,0.12850265,8.23904133,-56.92770767,-56.68998718,0,0,0,104.03491974,0.5093956,152.49967957,1,0,0,0,0.00735414,-0.06045012,0.11341316,0,0,0,0
1,264.23,26423,0.0200699,-0.9864648,0.17262374,14.63285923,-29.7578392,-55.64296722,0,0,0,104.17927551,1.12151468,152.34661865,1,0,0,0,-0.00443401,0.01680109,0.07129993,0,0,0,0
1,264.24,26424,0.06732827,-1.02939487,0.25597924,18.1436882,-9.09086227,-56.71973038,0,0,0,104.36213684,1.69357407,152.39833069,1,0,0,0,-0.04145604,0.06067599,-0.00918784,0,0,0,0
1,264.25,26425,0.09278566,-0.96169341,0.28441551,17.77706146,9.21768188,-55.37944794,0,0,0,104.54777527,2.2067914,152.6259613,1,0,0,0,-0.05754479,-0.00594594,-0.03456533,0,0,0,0
1,264.26,26426,0.1423168,-0.89128333,0.30451149,18.32187462,17.14743996,-51.33782196,0,0,0,104.75308228,2.67237616,152.9225769,1,0,0,0,-0.0987653,-0.0751842,-0.05145492,0,0,0,0
1,264.27,26427,0.20944887,-0.90117049,0.36193481,19.07461357,15.21939087,-48.72739029,0,0,0,104.95753479,3.10436654,153.19494629,1,0,0,0,-0.15809622,-0.06402205,-0.10549571,0,0,0,0
1,264.28,26428,0.25981605,-0.95415187,0.37201244,17.33010101,5.05830908,-44.32854843,0,0,0,105.1402359,3.51934409,153.35916138,1,0,0,0,-0.20110875,-0.00976136,-0.11235864,0,0,0,0
1,264.29,26429,0.27425942,-1.01053691,0.34439611,11.86049557,-11.39919472,-37.15847397,0,0,0,105.25792694,3.90785193,153.34658813,1,0,0,0,-0.20860405,0.04769665,-0.08243356,0,0,0,0
1,264.3,26430,0.25842398,-1.00343394,0.31915519,5.55270147,-29.04176521,-30.41210175,0,0,0,105.2990799,4.2777729,153.14607239,1,0,0,0,-0.18622272,0.0413356,-0.05619053,0,0,0,0
1,264.31,26431,0.19134301,-0.97912776,0.27784121,1.63675094,-37.83953476,-24.86816025,0,0,0,105.29189301,4.62783384,152.8433075,1,0,0,0,-0.1129576,0.01753174,-0.01480902,0,0,0,0
1,264.32,26432,0.13821658,-0.95753527,0.26891991,-2.53339481,-37.83307648,-20.65224457,0,0,0,105.24060059,4.9266963,152.53163147,1,0,0,0,-0.05423006,-0.00379236,-0.00663476,0,0,0,0
