SensorId,TimeStamp (s),FrameNumber,AccX (g),AccY (g),AccZ (g),GyroX (deg/s),GyroY (deg/s),GyroZ (deg/s),MagX (uT),MagY (uT),MagZ (uT),EulerX (deg),EulerY (deg),EulerZ (deg),QuatW,QuatX,QuatY,QuatZ,LinAccX (g),LinAccY (g),LinAccZ (g),Pressure (kPa),Altitude (m),Temperature (degC),HeaveMotion (m)
1,84.99,8499,0.13126427,-0.97630739,0.24686891,5.23853922,-24.46630859,-7.91438293,0,0,0,103.65565491,11.34846592,4.10497904,1,0,0,0,0.06459399,0.0233777,-0.01542964,0,0,0,0
1,85,8500,0.08853103,-0.97227138,0.24325646,4.32696819,-26.52992249,-9.51997852,0,0,0,103.65135193,11.5036087,3.86489511,1,0,0,0,0.10986697,0.01985556,-0.01186566,0,0,0,0
1,85.01,8501,0.09302897,-0.98700309,0.2459012,3.94199753,-29.01534462,-12.43192768,0,0,0,103.63892365,11.69286919,3.60699463,1,0,0,0,0.10839432,0.03513922,-0.01485378,0,0,0,0
1,85.02,8502,0.10276965,-0.9832359,0.22789063,2.43802547,-24.07730103,-16.17012024,0,0,0,103.62005615,11.87828732,3.41467929,1,0,0,0,0.10200231,0.03198533,0.00273867,0,0,0,0
1,85.03,8503,0.10557766,-0.98318052,0.25935572,-1.30712163,-21.32147598,-22.07649994,0,0,0,103.57398987,12.14300632,3.25588846,1,0,0,0,0.10302915,0.03258419,-0.02946888,0,0,0,0
1,85.04,8504,0.10181005,-0.9696852,0.27554655,-6.17043972,-13.42897606,-27.36616707,0,0,0,103.49781799,12.44050694,3.1878345,1,0,0,0,0.1116747,0.01984677,-0.04700985,0,0,0,0
1,85.05,8505,0.13674705,-0.96264029,0.27474779,-7.16697454,-11.74180031,-31.5338726,0,0,0,103.41702271,12.77451611,3.1460011,1,0,0,0,0.08217764,0.01364189,-0.04787518,0,0,0,0
1,85.06,8506,0.18531102,-0.96066642,0.24770036,-5.1488266,-11.50199223,-33.98813248,0,0,0,103.3578949,13.13179207,3.11192584,1,0,0,0,0.03959312,0.01273136,-0.02223589,0,0,0,0
1,85.07,8507,0.20738235,-0.96564245,0.21671885,-0.96039617,-10.88847446,-34.69713211,0,0,0,103.33909607,13.48806286,3.08560443,1,0,0,0,0.0236399,0.01896292,0.00783313,0,0,0,0
1,85.08,8508,0.22023411,-0.9583773,0.19747178,1.51547074,-8.66941929,-35.13875198,0,0,0,103.35347748,13.84996986,3.08225513,1,0,0,0,0.01683882,0.01312153,0.02677055,0,0,0,0
1,85.09,8509,0.20698282,-0.96482158,0.19252147,5.6624217,-5.35231495,-35.97286224,0,0,0,103.4179306,14.21231556,3.11441851,1,0,0,0,0.03623847,0.02122642,0.03213041,0,0,0,0
1,85.1,8510,0.23331039,-0.95364612,0.1985552,7.5525589,-1.52625179,-37.66580963,0,0,0,103.51216888,14.58217525,3.1896348,1,0,0,0,0.01612014,0.01191263,0.02709744,0,0,0,0
1,85.11,8511,0.27857479,-0.94874585,0.20551616,6.94639826,1.43291736,-39.02342987,0,0,0,103.60946655,14.9581604,3.29868364,1,0,0,0,-0.02283922,0.00900479,0.02138131,0,0,0,0
1,85.12,8512,0.26136288,-0.90025091,0.22041406,3.84752536,6.8130002,-40.54949951,0,0,0,103.69999695,15.33709812,3.47109151,1,0,0,0,0.00070738,-0.03749652,0.00750125,0,0,0,0
1,85.13,8513,0.27227807,-0.87149835,0.26291338,5.91560364,8.06008911,-40.84009552,0,0,0,103.80787659,15.71463013,3.65311289,1,0,0,0,-0.00377929,-0.06410868,-0.03368787,0,0,0,0
1,85.14,8514,0.31378335,-0.89049602,0.24155936,8.73871231,7.46623945,-38.71175385,0,0,0,103.94233704,16.07254601,3.82501006,1,0,0,0,-0.03914235,-0.04291588,-0.01066691,0,0,0,0
1,85.15,8515,0.3034068,-0.96237004,0.18697251,12.51323032,8.09630775,-36.84311676,0,0,0,104.11637878,16.4103756,3.999825,1,0,0,0,-0.02302461,0.03118348,0.04599515,0,0,0,0
1,85.16,8516,0.2929706,-1.00942707,0.18358032,18.82322693,0.25698119,-37.53775024,0,0,0,104.33278656,16.77365112,4.09864759,1,0,0,0,-0.00672331,0.08074841,0.05224583,0,0,0,0
1,85.17,8517,0.27859128,-1.03474283,0.20894043,14.24776649,0.21974827,-39.7920723,0,0,0,104.49391937,17.14862251,4.19996595,1,0,0,0,0.01393688,0.10870674,0.02955608,0,0,0,0
1,85.18,8518,0.28310898,-1.02617526,0.19924136,6.60108662,-7.09709358,-39.06726837,0,0,0,104.56903839,17.54460907,4.2307415,1,0,0,0,0.01586208,0.10252334,0.04050744,0,0,0,0
1,85.19,8519,0.29543361,-1.04007077,0.24304312,1.71947265,-13.38712692,-35.66934586,0,0,0,104.57348633,17.92351723,4.18896627,1,0,0,0,0.01001577,0.11852267,-0.00336285,0,0,0,0
1,85.2,8520,0.31991455,-1.05025268,0.24460779,-5.94173717,-18.48405075,-34.53321838,0,0,0,104.48384094,18.30417252,4.09186888,1,0,0,0,-0.00826222,0.13041508,-0.00634795,0,0,0,0
1,85.21,8521,0.30810234,-1.07564569,0.24148354,-5.61324024,-25.42509651,-33.18413925,0,0,0,104.37299347,18.68889046,3.91940713,1,0,0,0,0.00995873,0.15741989,-0.00548609,0,0,0,0
1,85.22,8522,0.27145225,-1.07753718,0.26254821,2.93202877,-24.44528198,-35.90205002,0,0,0,104.35169983,19.08292389,3.76763439,1,0,0,0,0.05311354,0.16119561,-0.02808845,0,0,0,0
1,85.23,8523,0.28548747,-1.0797143,0.25135255,7.04294157,-20.96372986,-33.89892197,0,0,0,104.38054657,19.4633255,3.64159513,1,0,0,0,0.0454103,0.16556938,-0.01716809,0,0,0,0
1,85.24,8524,0.27659485,-1.07104146,0.26273635,6.11100054,-17.59830475,-34.37281036,0,0,0,104.41130066,19.84002113,3.55136395,1,0,0,0,0.06048907,0.15916222,-0.0285416,0,0,0,0
1,85.25,8525,0.28146729,-1.07322073,0.29940376,-1.42287135,-17.88308716,-36.17386627,0,0,0,104.36672211,20.23486328,3.46271896,1,0,0,0,0.0619338,0.16349711,-0.06600564,0,0,0,0
1,85.26,8526,0.26163706,-1.05416667,0.3043769,-6.7046175,-13.41484737,-38.48892212,0,0,0,104.28675842,20.64097977,3.42564988,1,0,0,0,0.08836475,0.14650619,-0.07275824,0,0,0,0
1,85.27,8527,0.23444965,-1.0206356,0.30596405,-8.64443207,-10.10185719,-41.66346359,0,0,0,104.21121979,21.04459572,3.44446254,1,0,0,0,0.12229583,0.11513637,-0.0761818,0,0,0,0
1,85.28,8528,0.25353497,-1.08442223,0.35046676,-7.04653645,-12.60113811,-37.23270416,0,0,0,104.12870789,21.43644905,3.41122603,1,0,0,0,0.10976,0.18107674,-0.12247541,0,0,0,0
1,85.29,8529,-0.01055076,-1.03694689,0.39810175,-23.54426575,-2.4280622,-43.47302628,0,0,0,103.92583466,21.86414146,3.49927926,1,0,0,0,0.37986916,0.13531186,-0.17304267,0,0,0,0
1,85.3,8530,0.32328179,-1.11062324,0.43132484,-33.48400497,1.02451193,-45.49806213,0,0,0,103.6389389,22.30356979,3.62691236,1,0,0,0,0.05380972,0.21091476,-0.21150401,0,0,0,0
1,85.31,8531,0.13496244,-1.04708636,0.26037738,-0.53908306,-17.44648933,-38.29693604,0,0,0,103.60076141,22.71690559,3.54126215,1,0,0,0,0.24833772,0.14956023,-0.04237965,0,0,0,0
1,85.32,8532,0.13486156,-1.06014764,0.23413394,-36.15028,-37.72579956,-64.83885956,0,0,0,103.14328003,23.41087341,3.31030226,1,0,0,0,0.25830767,0.16542332,-0.02230941,0,0,0,0
1,85.33,8533,-0.01157061,-1.21410179,0.22863571,-27.27127838,-46.26309586,-70.99789429,0,0,0,102.74185944,24.20643425,2.99115515,1,0,0,0,0.41639364,0.3227722,-0.02460152,0,0,0,0
1,85.34,8534,-0.06723294,-1.27561021,0.20740044,-33.04201126,-42.60184097,-84.46344757,0,0,0,102.30430603,25.1232605,2.73509026,1,0,0,0,0.48634824,0.38914001,-0.01121326,0,0,0,0
1,85.35,8535,0.04515948,-1.33093095,0.18820091,-5.46396112,-62.09244919,-83.73582458,0,0,0,102.0432663,26.07252693,2.25737262,1,0,0,0,0.38887459,0.45010304,0.00083658,0,0,0,0
1,85.36,8536,-0.09544185,-1.43063474,0.21007042,-6.53028917,-61.44832993,-89.85738373,0,0,0,101.77029419,27.07872391,1.79281211,1,0,0,0,0.54447883,0.55632627,-0.02588841,0,0,0,0
1,85.37,8537,-0.19273226,-1.4588021,0.25392872,-24.89333534,-64.36852264,-104.76882935,0,0,0,101.30019379,28.21219254,1.32318079,1,0,0,0,0.65891999,0.59183884,-0.07783691,0,0,0,0
1,85.38,8538,-0.17055123,-1.5823797,0.25356588,-21.11487007,-61.84175873,-110.78749084,0,0,0,100.87238312,29.41832161,0.87373257,1,0,0,0,0.65488338,0.72369581,-0.0860938,0,0,0,0
1,85.39,8539,-0.16669323,-1.60719848,0.2543312,-6.70667744,-60.66239166,-109.74250793,0,0,0,100.57872772,30.60941505,0.42110616,1,0,0,0,0.66921139,0.75764477,-0.09402141,0,0,0,0
1,85.4,8540,-0.16013938,-1.61815608,0.29632726,0.87262738,-66.30478668,-110.86424255,0,0,0,100.31408691,31.81986809,-0.10641256,1,0,0,0,0.68047535,0.77827442,-0.14201476,0,0,0,0
1,85.41,8541,-0.1207617,-1.65733683,0.37689626,1.66824436,-69.229599,-133.97233582,0,0,0,100.04737854,33.26091385,-0.63359994,1,0,0,0,0.66110784,0.82909942,-0.22858357,0,0,0,0
1,85.42,8542,0.17840402,-1.68196666,0.38017291,3.54302168,-68.4702301,-151.15298462,0,0,0,99.80416107,34.85874557,-1.13006985,1,0,0,0,0.38434523,0.86765122,-0.23825654,0,0,0,0
1,85.43,8543,0.26148921,-1.64812481,0.35827607,9.04585361,-59.06658554,-171.56600952,0,0,0,99.68504333,36.64959717,-1.48959303,1,0,0,0,0.32573622,0.85036814,-0.22163282,0,0,0,0
1,85.44,8544,0.24870074,-1.64095783,0.49882573,3.43431115,-50.16895294,-181.55943298,0,0,0,99.57347107,38.52355576,-1.72996294,1,0,0,0,0.36463314,0.86227435,-0.36695236,0,0,0,0
1,85.45,8545,0.17259498,-1.64501762,0.59731352,-19.81249809,-43.86190414,-173.57090759,0,0,0,99.25379944,40.30770874,-1.92150128,1,0,0,0,0.46546283,0.88541263,-0.47159171,0,0,0,0
1,85.46,8546,0.15610357,-1.41279256,0.53719169,-32.7660408,-32.93560791,-167.98132324,0,0,0,98.87220764,42.01828766,-2.00245023,1,0,0,0,0.50475979,0.67162925,-0.41944122,0,0,0,0
1,85.47,8547,0.08917211,-1.29220212,0.38043985,-10.6393528,-42.76237869,-162.90826416,0,0,0,98.60301971,43.65962601,-2.23388529,1,0,0,0,0.59368455,0.57003397,-0.27035671,0,0,0,0
1,85.48,8548,0.19786637,-1.34547007,0.49737442,17.42792892,-67.14740753,-152.28730774,0,0,0,98.34598541,45.26476669,-2.85008669,1,0,0,0,0.50575912,0.64259899,-0.39332369,0,0,0,0
1,85.49,8549,-0.00162649,-1.16713798,0.23294564,-26.85796547,-33.85567856,-120.93925476,0,0,0,97.90742493,46.50971603,-3.08578277,1,0,0,0,0.7214036,0.47991669,-0.13493058,0,0,0,0
1,85.5,8550,-0.06727543,-0.78050888,0.24212508,-13.94338608,-45.54806137,-106.71086884,0,0,0,97.4357605,47.62805176,-3.53961444,1,0,0,0,0.80139482,0.10746235,-0.15241843,0,0,0,0
1,85.51,8551,0.28100604,-0.49616274,0.2874949,-31.45273018,-27.76700974,-67.05383301,0,0,0,96.90898895,48.32815933,-3.82534599,1,0,0,0,0.4633404,-0.16647479,-0.20474926,0,0,0,0
1,85.52,8552,0.89883339,-0.3697626,0.17623511,-22.50571442,-2.21353078,-39.75589371,0,0,0,96.76246643,48.80574799,-3.76187658,1,0,0,0,-0.1488021,-0.28705558,-0.09853654,0,0,0,0
1,85.53,8553,0.58131194,-0.66640234,0.37924147,7.39056206,-7.62034559,-54.9548378,0,0,0,96.82444763,49.36044312,-3.77779174,1,0,0,0,0.17521533,0.01706457,-0.30165446,0,0,0,0
1,85.54,8554,0.12110267,-0.56228244,0.29215708,-43.52172089,-23.06280708,-40.67192078,0,0,0,96.17434692,49.79058456,-4.05987406,1,0,0,0,0.64071751,-0.08136766,-0.21912028,0,0,0,0
1,85.55,8555,-0.10927095,-0.44057649,0.3176941,-59.43968964,-27.96508789,-32.46776962,0,0,0,95.2875061,50.14156723,-4.44168234,1,0,0,0,0.87567639,-0.19868243,-0.25476605,0,0,0,0
1,85.56,8556,-0.21309078,-0.34025124,0.27156481,-44.471241,-15.50863266,1.40923595,0,0,0,94.65651703,50.14105988,-4.6842308,1,0,0,0,0.98110437,-0.29788533,-0.21740086,0,0,0,0
1,85.57,8557,-0.21997997,-0.35743257,0.20825782,-29.17686272,10.80677509,36.16310883,0,0,0,94.48537445,49.72628021,-4.52381992,1,0,0,0,0.9851014,-0.28445289,-0.15759154,0,0,0,0
1,85.58,8558,-0.13787401,-0.37080213,0.18335238,-28.31174469,35.05123138,56.03740311,0,0,0,94.55886841,49.1401062,-4.05429125,1,0,0,0,0.89686078,-0.27828026,-0.13214631,0,0,0,0
1,85.59,8559,-0.02602201,-0.36297721,0.2043801,-19.04484749,52.37247086,73.59234619,0,0,0,94.89458466,48.36361313,-3.35443258,1,0,0,0,0.77690351,-0.29517668,-0.14966327,0,0,0,0
1,85.6,8560,0.03945875,-0.3913722,0.20312586,-16.90309715,62.51531219,87.02006531,0,0,0,95.32897949,47.44115829,-2.5412631,1,0,0,0,0.70130146,-0.27765211,-0.14264655,0,0,0,0
1,85.61,8561,0.14381093,-0.35157165,0.20114033,-11.48050976,63.29544449,95.44997406,0,0,0,95.78957367,46.42990875,-1.7537986,1,0,0,0,0.58534926,-0.32947367,-0.1342414,0,0,0,0
1,85.62,8562,0.14311506,-0.41366822,0.2627081,-9.02096367,67.50650024,108.19140625,0,0,0,96.29692841,45.26479721,-0.92685443,1,0,0,0,0.5728063,-0.28052634,-0.18845196,0,0,0,0
1,85.63,8563,0.14469403,-0.42866671,0.2692064,-24.17304993,70.8584671,120.22830963,0,0,0,96.61665344,43.99035645,-0.1277428,1,0,0,0,0.55591929,-0.2802493,-0.18834555,0,0,0,0
1,85.64,8564,0.13323794,-0.42098981,0.27322984,-28.68983459,77.95616913,133.64912415,0,0,0,96.9107132,42.5713501,0.71951932,1,0,0,0,0.55029958,-0.30375886,-0.18683147,0,0,0,0
1,85.65,8565,0.14425583,-0.40203914,0.24388674,-22.13544655,82.93223572,154.15408325,0,0,0,97.25476074,40.93938065,1.56828701,1,0,0,0,0.51919377,-0.34036648,-0.15114224,0,0,0,0
1,85.66,8566,0.14766246,-0.45483246,0.23531903,-13.50531769,85.19358826,169.63186646,0,0,0,97.64507294,39.14692307,2.38452482,1,0,0,0,0.49285108,-0.30649033,-0.13507041,0,0,0,0
1,85.67,8567,0.1848792,-0.50388247,0.26784313,-13.71734238,85.51016235,185.00242615,0,0,0,97.99069977,37.18772507,3.15722346,1,0,0,0,0.42988911,-0.27735841,-0.16001159,0,0,0,0
1,85.68,8568,0.2214542,-0.56074053,0.3045316,-13.59874821,85.73000336,199.28289795,0,0,0,98.26895905,35.09366608,3.85915732,1,0,0,0,0.3647418,-0.24114068,-0.18940796,0,0,0,0
1,85.69,8569,0.23225683,-0.60997784,0.33311814,-11.20013046,83.36630249,212.99749756,0,0,0,98.50389099,32.86489868,4.4792819,1,0,0,0,0.3227188,-0.21285337,-0.21134008,0,0,0,0
1,85.7,8570,0.24039701,-0.66612011,0.3551476,-6.09814835,77.21826935,228.08685303,0,0,0,98.70412445,30.4942131,4.97571278,1,0,0,0,0.28049585,-0.17775373,-0.22704224,0,0,0,0
1,85.71,8571,0.25720122,-0.72706312,0.37282324,-1.33504879,67.54069519,242.33375549,0,0,0,98.8579483,27.99619102,5.31681681,1,0,0,0,0.22670588,-0.13765639,-0.23887089,0,0,0,0
1,85.72,8572,0.25988674,-0.76443189,0.34063673,6.39226246,54.69433594,257.66195679,0,0,0,99.00461578,25.36187935,5.48331356,1,0,0,0,0.18407476,-0.12063359,-0.20138982,0,0,0,0
1,85.73,8573,0.31532955,-0.79051828,0.35913226,33.17044067,36.82101059,272.33029175,0,0,0,99.30596924,22.61472511,5.40790272,1,0,0,0,0.08585406,-0.11365686,-0.21306652,0,0,0,0
1,85.74,8574,0.29010519,-0.90260786,0.35851747,49.18365479,31.8867054,286.56533813,0,0,0,99.73617554,19.73589897,5.23656082,1,0,0,0,0.06538945,-0.01892723,-0.2029753,0,0,0,0
